spese,homepage,id,lingua,title,popolarità,data uscita,incassi,durata
105000000,http://smurfhappens.com,77931,en,The Smurfs 2,32.473628000000005,2013-07-30,347434178,105.0
160000000,,1639,en,Speed 2: Cruise Control,23.336875,1997-06-13,164508066,121.0
110000000,http://www.if-sentinel.com/,80274,en,Ender's Game,45.94834,2013-10-23,125537191,114.0
110000000,,1571,en,Live Free or Die Hard,48.933370000000004,2007-06-20,383531464,128.0
93000000,http://www.lordoftherings.net/,120,en,The Lord of the Rings: The Fellowship of the Ring,138.049577,2001-12-18,871368364,178.0
110000000,,10204,en,Around the World in 80 Days,22.643776000000003,2004-06-16,72178895,120.0
107000000,,8489,en,Ali,18.866672,2001-12-11,87713825,157.0
0,,10588,en,The Cat in the Hat,18.251129000000002,2003-11-21,0,82.0
120000000,,2048,en,"I, Robot",95.914473,2004-07-15,347234916,115.0
130000000,http://www.kingdomofheavendvd.com/,1495,en,Kingdom of Heaven,44.490453,2005-05-03,211643158,144.0
133000000,,10137,en,Stuart Little,30.475296999999998,1999-12-17,300135367,84.0
105000000,http://disney.go.com/disneypictures/princessandthefrog/,10198,en,The Princess and the Frog,62.479574,2009-12-08,267045765,97.0
108000000,http://www.foxmovies.com/movies/the-martian,286217,en,The Martian,167.93287,2015-09-30,630161890,141.0
126000000,http://www.theisland-themovie.com/,1635,en,The Island,37.68056,2005-07-20,162949164,136.0
90000000,,24113,en,Town & Country,1.004579,2001-04-27,10372291,104.0
90000000,,9679,en,Gone in Sixty Seconds,52.995628,2000-06-09,237202299,118.0
103000000,,98,en,Gladiator,95.301296,2000-05-01,457640427,155.0
102000000,,180,en,Minority Report,65.948959,2002-06-20,358372926,145.0
100000000,,672,en,Harry Potter and the Chamber of Secrets,132.397737,2002-11-13,876688482,161.0
150000000,http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),36557,en,Casino Royale,88.935165,2006-11-14,599045960,144.0
100000000,,869,en,Planet of the Apes,51.188633,2001-07-25,362211740,119.0
100000000,,280,en,Terminator 2: Judgment Day,101.74155,1991-07-01,520000000,137.0
80000000,http://www.publicenemies.net/,11322,en,Public Enemies,33.691694,2009-07-01,214104620,140.0
100000000,http://www.americangangster.net/,4982,en,American Gangster,42.361215,2007-11-02,266465037,157.0
115000000,,36955,en,True Lies,38.729418,1994-07-14,378882411,141.0
100000000,http://www.sonypictures.com/movies/thetakingofpelham123/,18487,en,The Taking of Pelham 1 2 3,40.597856,2009-06-11,150166126,106.0
100000000,http://www.littlefockers.net/,39451,en,Little Fockers,32.389353,2010-12-21,310650585,98.0
100000000,http://www.theotherguys-movie.com/,27581,en,The Other Guys,24.399642,2010-08-06,170432927,107.0
100000000,http://www.warnerbros.com/eraser,9268,en,Eraser,24.507987,1996-06-21,242295562,115.0
100000000,http://unchainedmovie.com/,68718,en,Django Unchained,82.121691,2012-12-25,425368238,165.0
100000000,,10545,en,The Hunchback of Notre Dame,46.727940999999994,1996-06-21,100138851,91.0
100000000,,11688,en,The Emperor's New Groove,51.113717,2000-12-09,169327687,78.0
100000000,http://theexpendables2film.com/,76163,en,The Expendables 2,53.73289200000001,2012-08-08,312573423,103.0
100000000,,2059,en,National Treasure,58.849256000000004,2004-11-19,347451894,131.0
100000000,http://www.eragonmovie.com/,2486,en,Eragon,30.863434,2006-12-14,249288105,104.0
100000000,http://wherethewildthingsare.warnerbros.com/,16523,en,Where the Wild Things Are,31.586215000000003,2009-10-16,100086793,101.0
100000000,,116711,en,Epic,36.711378,2013-05-15,268426634,102.0
100000000,http://thetourist-movie.com/,37710,en,The Tourist,41.426678,2010-12-08,278731369,103.0
100000000,http://www.end-of-days.com/,9946,en,End of Days,20.652943,1999-11-24,211989043,121.0
100000000,,1372,en,Blood Diamond,52.792678,2006-12-07,170877916,143.0
100000000,http://www.thewolfofwallstreet.com/,106646,en,The Wolf of Wall Street,95.00793399999999,2013-12-25,392000694,180.0
100000000,,414,en,Batman Forever,48.205606,1995-05-31,336529144,121.0
105000000,,563,en,Starship Troopers,58.782359,1997-11-06,121214377,129.0
102000000,http://cloudatlas.warnerbros.com/,83542,en,Cloud Atlas,73.872343,2012-10-26,130482868,172.0
80000000,http://legendoftheguardians.warnerbros.com/,41216,en,Legend of the Guardians: The Owls of Ga'Hoole,37.321847999999996,2010-07-10,140073390,97.0
100000000,,314,en,Catwoman,32.271938,2004-07-22,82102379,104.0
100000000,,184315,en,Hercules,76.842247,2014-07-23,243400000,99.0
140000000,,9016,en,Treasure Planet,38.924136,2002-11-26,109578115,95.0
100000000,,18162,en,Land of the Lost,19.38841,2009-06-05,68688831,102.0
90000000,http://theexpendables3film.com/,138103,en,The Expendables 3,61.025639,2014-08-04,206172544,127.0
105000000,https://www.facebook.com/PointBreakMovie,257088,en,Point Break,33.507289,2015-12-03,133718711,114.0
84000000,,10214,en,Son of the Mask,17.815595000000002,2005-02-18,0,94.0
100000000,http://www.intheheartoftheseamovie.com/,205775,en,In the Heart of the Sea,50.767332,2015-11-20,93820758,122.0
100000000,,11692,en,The Adventures of Pluto Nash,12.092241,2002-08-15,7103973,95.0
100000000,http://www.greenzonemovie.com/,22972,en,Green Zone,30.254021,2010-03-11,94882889,115.0
99000000,http://www.peanutsmovie.com/,227973,en,The Peanuts Movie,34.308098,2015-11-05,246233113,88.0
10000000,,29193,en,The Spanish Prisoner,3.091077,1997-09-08,13835130,110.0
98000000,,1734,en,The Mummy Returns,41.862983,2001-04-28,433013274,130.0
100000000,http://video.movies.go.com/gangsofnewyork/,3131,en,Gangs of New York,46.160047999999996,2002-12-14,193772504,167.0
94000000,http://www.theflowersofwarmovie.com/,76758,zh,金陵十三釵,12.516546,2011-12-15,95311434,145.0
85000000,http://www.sonypictures.com/homevideo/surfsup/,9408,en,Surf's Up,23.230851,2007-06-08,149044513,85.0
90000000,,9890,en,The Stepford Wives,19.224754,2004-06-10,102000000,93.0
92000000,,855,en,Black Hawk Down,44.455166,2001-12-28,172989651,144.0
0,,77953,en,The Campaign,16.460356,2012-08-09,104907746,85.0
90000000,,18,en,The Fifth Element,109.528572,1997-05-07,263920180,126.0
100000000,http://www.sexandthecitymovie.com/,37786,en,Sex and the City 2,18.325897,2010-05-26,288347692,146.0
95000000,,10501,en,The Road to El Dorado,37.054553999999996,2000-03-31,76432727,89.0
95000000,http://www.iceagemovies.com/films/ice-age-continental-drift,57800,en,Ice Age: Continental Drift,65.22986800000001,2012-06-26,877244782,88.0
95000000,http://movies.disney.com/cinderella,150689,en,Cinderella,101.18705200000001,2015-03-12,543514353,105.0
65000000,http://www.lovelybones.com,7980,en,The Lovely Bones,29.257137,2009-12-26,93525586,136.0
94000000,http://movies.disney.com/finding-nemo,12,en,Finding Nemo,85.688789,2003-05-30,940335536,100.0
94000000,http://www.lordoftherings.net,122,en,The Lord of the Rings: The Return of the King,123.63033200000001,2003-12-01,1118888979,201.0
79000000,http://www.lordoftherings.net/,121,en,The Lord of the Rings: The Two Towers,106.914973,2002-12-18,926287400,179.0
95000000,http://www.seventhsonmovie.com/,68737,en,Seventh Son,63.628459,2014-12-12,114178613,102.0
115000000,,1995,en,Lara Croft: Tomb Raider,41.498631,2001-06-11,274703340,100.0
100000000,,157353,en,Transcendence,58.991388,2014-04-16,103039258,119.0
93000000,,331,en,Jurassic Park III,1.859364,2001-07-18,368780809,92.0
93000000,http://www.apeswillrise.com/,61791,en,Rise of the Planet of the Apes,138.433168,2011-08-03,482860185,105.0
90000000,,8204,en,The Spiderwick Chronicles,21.436682,2008-02-14,162839667,95.0
92000000,http://www.diehardmovie.com/,47964,en,A Good Day to Die Hard,65.40259499999999,2013-02-06,304654182,98.0
145000000,,10733,en,The Alamo,10.660441,2004-04-07,25819961,137.0
92000000,http://disney.go.com/disneyvideos/animatedfilms/incredibles/main.html,9806,en,The Incredibles,77.817571,2004-11-05,631442092,115.0
98000000,,1408,en,Cutthroat Island,7.029308,1995-12-22,10017322,119.0
95000000,,32657,en,Percy Jackson & the Olympians: The Lightning Thief,61.121717000000004,2010-02-01,226497209,118.0
90000000,http://www.sonypictures.com/homevideo/meninblack/,607,en,Men in Black,104.121555,1997-07-02,589390539,98.0
90000000,http://toystory.disney.com/toy-story-2,863,en,Toy Story 2,73.575118,1999-10-30,497366869,92.0
100000000,,44048,en,Unstoppable,37.698465,2010-11-04,167805466,98.0
90000000,,5175,en,Rush Hour 2,35.814765,2001-08-03,347325802,90.0
100000000,,2655,en,What Lies Beneath,15.835672,2000-07-21,155464351,130.0
100000000,http://www.cloudywithachanceofmeatballs.com/,22794,en,Cloudy with a Chance of Meatballs,46.781182,2009-09-17,242988466,90.0
90000000,http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs,8355,en,Ice Age: Dawn of the Dinosaurs,69.457898,2009-06-29,886686817,94.0
90000000,,116745,en,The Secret Life of Walter Mitty,43.348022,2013-12-18,188133322,114.0
92000000,,4327,en,Charlie's Angels,40.20395,2000-11-02,264105545,98.0
90000000,http://thedeparted.warnerbros.com/,1422,en,The Departed,63.429157,2006-10-05,289847354,151.0
90000000,,10674,en,Mulan,67.427755,1998-06-18,304320254,88.0
92000000,http://www.tropicthunder.com/,7446,en,Tropic Thunder,43.192048,2008-08-09,188072649,107.0
90000000,http://dragontattoo.com/,65754,en,The Girl with the Dragon Tattoo,47.651083,2011-12-14,232617430,158.0
90000000,,1572,en,Die Hard: With a Vengeance,51.881077000000005,1995-05-19,366101666,128.0
90000000,http://sherlock-holmes-movie.warnerbros.com/,10528,en,Sherlock Holmes,57.834787,2009-12-23,524028679,128.0
100000000,http://www.benhurmovie.com/,271969,en,Ben-Hur,29.608321999999998,2016-08-17,94061311,125.0
120000000,http://www.disney.com/atlantis,10865,en,Atlantis: The Lost Empire,51.548589,2001-06-02,186053725,95.0
0,http://www.foxmovies.com/movies/alvin-and-the-chipmunks-the-road-chip,258509,en,Alvin and the Chipmunks: The Road Chip,27.867368,2015-12-17,233755553,92.0
75000000,,2253,en,Valkyrie,38.832842,2008-12-25,200276000,121.0
90000000,http://www.youdontmesswiththezohan.com/,10661,en,You Don't Mess with the Zohan,40.597344,2008-06-05,201596308,113.0
88000000,http://www.pixels-movie.com/,257344,en,Pixels,140.849495,2015-07-16,243637091,105.0
100000000,,644,en,A.I. Artificial Intelligence,34.035114,2001-06-29,235926552,146.0
90000000,,10756,en,The Haunted Mansion,16.302378,2003-11-25,182290266,99.0
90000000,http://www.warnerbros.com/contact,686,en,Contact,55.249433999999994,1997-07-11,171120329,150.0
95000000,,9383,en,Hollow Man,28.200874,2000-08-04,190213455,112.0
80000000,http://www.theinterpretermovie.com/,179,en,The Interpreter,18.69984,2005-04-08,162944923,128.0
90000000,http://www.percyjacksonthemovie.com/us/#!/home,76285,en,Percy Jackson: Sea of Monsters,40.262260999999995,2013-08-07,174578751,106.0
95000000,,1996,en,Lara Croft Tomb Raider: The Cradle of Life,56.81105600000001,2003-07-21,156505388,117.0
90000000,http://nowyouseeme.movie,291805,en,Now You See Me 2,51.535701,2016-06-02,334901337,129.0
68000000,,10003,en,The Saint,20.913852,1997-04-03,118063304,116.0
92000000,,1535,en,Spy Game,27.166757,2001-11-18,143049560,126.0
90000000,,2067,en,Mission to Mars,16.058284,2000-03-10,60874615,114.0
90000000,http://www.riomovies.com/,46195,en,Rio,46.200041999999996,2011-04-03,484635760,96.0
100000000,,2277,en,Bicentennial Man,24.939295,1999-12-17,93700000,131.0
90000000,,10357,en,Volcano,19.836123999999998,1997-04-25,0,104.0
90000000,,4477,en,The Devil's Own,15.350451000000001,1997-03-12,140807547,107.0
100000000,,8665,en,K-19: The Widowmaker,15.625948999999999,2002-07-19,35168966,138.0
20000000,,9387,en,Conan the Barbarian,31.802807,1982-04-02,79114085,129.0
88000000,http://www.cinderellamanmovie.com/index.php,921,en,Cinderella Man,24.100863,2005-06-02,108539911,144.0
90000000,http://www.nutcrackerin3d.com/,49852,en,The Nutcracker: The Untold Story,3.593349,2010-11-24,16178959,110.0
87000000,http://www.seabiscuitmovie.com/,4464,en,Seabiscuit,14.824166,2003-07-22,148336445,141.0
92000000,,664,en,Twister,32.079995000000004,1996-05-10,494471524,113.0
90000000,,8358,en,Cast Away,57.739713,2000-12-22,429632142,143.0
100000000,http://www.warnerbros.com/happy-feet,9836,en,Happy Feet,37.272385,2006-11-16,384335608,108.0
75000000,https://www.uphe.com/movies/the-bourne-supremacy,2502,en,The Bourne Supremacy,53.213931,2004-07-23,288500217,108.0
85000000,,9772,en,Air Force One,36.38795,1997-07-25,315156409,124.0
85000000,http://www.warnerbros.co.uk/movies/oceans-eleven,161,en,Ocean's Eleven,60.929352,2001-12-07,450717150,116.0
75000000,http://www.threemusketeers-movie.com/,52451,en,The Three Musketeers,36.605246,2011-08-31,132274484,110.0
85000000,http://www.welcometohotelt.com,76492,en,Hotel Transylvania,56.257411,2012-09-20,358375603,91.0
85000000,http://disney.go.com/disneypictures/enchanted/,4523,en,Enchanted,29.21998,2007-11-20,340487652,107.0
85000000,http://www.nooneissafe.com,59961,en,Safe House,34.773106,2012-02-09,208076205,115.0
85000000,,10481,en,102 Dalmatians,9.895061,2000-10-07,183611771,100.0
75000000,http://www.towerheist.com/index.php,59108,en,Tower Heist,36.743324,2011-11-02,152930623,104.0
85000000,http://www.sonypictures.com/movies/theholiday/,1581,en,The Holiday,44.967453000000006,2006-12-08,194168700,136.0
90000000,,9798,en,Enemy of the State,41.207568,1998-11-20,250649836,132.0
85000000,http://itscomplicatedmovie.com/,22897,en,It's Complicated,16.479851,2009-12-23,219103655,121.0
85000000,http://oceans13.warnerbros.com/,298,en,Ocean's Thirteen,42.069993,2007-06-07,311312624,122.0
85000000,http://www.sonypictures.com/movies/openseason/,7484,en,Open Season,26.61951,2006-09-29,197309027,83.0
85000000,http://www.thedivergentseries.movie/#divergent,157350,en,Divergent,80.316463,2014-03-14,288747895,139.0
68000000,,853,en,Enemy at the Gates,41.273567,2001-03-13,96976270,131.0
85000000,http://www.therundown.com/,10159,en,The Rundown,24.107835,2003-09-26,80916492,104.0
85000000,,9593,en,Last Action Hero,32.044191,1993-06-18,137298489,130.0
85000000,http://www.sonypictures.com/homevideo/memoirsofageisha/index.html,1904,en,Memoirs of a Geisha,16.595874,2005-12-06,162242962,145.0
85000000,http://www.thefastandthefurious3.com/,9615,en,The Fast and the Furious: Tokyo Drift,8.282876,2006-06-03,158468292,104.0
0,http://www.arthurchristmas.com/,51052,en,Arthur Christmas,19.83683,2011-02-22,0,97.0
90000000,http://www.meetjoeblack.com/,297,en,Meet Joe Black,36.069611,1998-11-12,142940100,178.0
85000000,http://www.wbshop.com/product/code/1000040993.do,9884,en,Collateral Damage,18.827753,2002-02-06,78382433,108.0
0,,16858,en,All That Jazz,5.159407,1979-12-20,37823676,123.0
85000000,,62764,en,Mirror Mirror,48.126296999999994,2012-03-15,183018522,106.0
60000000,http://www.scottpilgrimthemovie.com/,22538,en,Scott Pilgrim vs. the World,38.885195,2010-07-27,47664559,112.0
60000000,,9341,en,The Core,29.211254999999998,2003-03-28,74208267,136.0
84000000,,12107,en,Nutty Professor II: The Klumps,17.783361,2000-07-27,123307945,106.0
84000000,,9637,en,Scooby-Doo,31.435539000000002,2002-06-14,275650703,88.0
50000000,http://dreddthemovie.com/,49049,en,Dredd,57.67393199999999,2012-09-07,41037742,95.0
82500000,,9339,en,Click,41.176631,2006-06-22,237681299,107.0
8000000,,16281,en,Creepshow,13.661289000000002,1982-11-12,21028755,120.0
85000000,http://catsanddogsmovie.warnerbros.com/,39691,en,Cats & Dogs 2 : The Revenge of Kitty Galore,11.77398,2010-07-30,112483764,82.0
85000000,http://www.fox.co.uk/jumper,8247,en,Jumper,21.218000000000004,2008-02-10,222231186,88.0
85000000,,11253,en,Hellboy II: The Golden Army,58.57976,2008-07-11,160388063,120.0
65000000,,1949,en,Zodiac,51.970905,2007-03-02,84785914,157.0
82000000,,8452,en,The 6th Day,18.447479,2000-11-17,96085477,123.0
80000000,http://www.brucealmighty.com/,310,en,Bruce Almighty,109.68478799999998,2003-05-23,484572835,101.0
80000000,http://expendablesthemovie.com/,27578,en,The Expendables,77.58066099999999,2010-08-03,274470394,103.0
80000000,http://www.missionimpossible.com/,954,en,Mission: Impossible,75.290998,1996-05-22,457696359,110.0
75000000,http://www.thehungergames.movie/,70160,en,The Hunger Games,68.550698,2012-03-12,691210692,142.0
80000000,http://hangoverpart2.warnerbros.com/,45243,en,The Hangover Part II,58.040149,2011-05-25,254455986,102.0
80000000,,364,en,Batman Returns,59.113174,1992-06-19,280000000,126.0
80000000,,7518,en,Over the Hedge,36.32705,2006-04-22,343397247,83.0
80000000,,11544,en,Lilo & Stitch,55.659988,2002-06-21,145771527,85.0
85000000,,9986,en,Charlotte's Web,14.132582999999999,2006-12-15,144000000,97.0
75000000,,8656,en,Deep Impact,34.070054,1998-05-08,140464664,120.0
84000000,http://red-themovie.com/,146216,en,RED 2,44.34333,2013-07-18,0,116.0
82000000,,9291,en,The Longest Yard,26.065735,2005-05-19,190320568,113.0
75000000,http://www.munkyourself.com/,55301,en,Alvin and the Chipmunks: Chipwrecked,23.473004,2011-12-14,342695435,87.0
80000000,http://www.sonypictures.com/movies/grownups2,109418,en,Grown Ups 2,45.589568,2013-07-11,246984278,100.0
80000000,http://getsmartmovie.warnerbros.com/,11665,en,Get Smart,23.496054,2008-06-19,230685453,110.0
80000000,,6964,en,Something's Gotta Give,16.939441,2003-12-12,266728738,128.0
80000000,http://www.shutterisland.com/,11324,en,Shutter Island,81.91469599999999,2010-02-18,294804195,138.0
80000000,,12193,en,Four Christmases,19.500892999999998,2008-11-26,163733697,88.0
75000000,,9928,en,Robots,29.558157,2005-03-10,260696994,91.0
80000000,,754,en,Face/Off,46.075037,1997-06-27,245676146,138.0
80000000,,10202,en,Bedtime Stories,23.531720999999997,2008-12-24,212874442,99.0
